ts_start,ts_end,price
2026-01-07 16:45:00,2026-01-07 17:00:00,0.325170
2026-01-07 16:30:00,2026-01-07 16:45:00,0.310770
2026-01-07 16:15:00,2026-01-07 16:30:00,0.308570
2026-01-07 16:00:00,2026-01-07 16:15:00,0.308570
2026-01-07 15:45:00,2026-01-07 16:00:00,0.301000
2026-01-07 15:30:00,2026-01-07 15:45:00,0.326580
2026-01-07 15:15:00,2026-01-07 15:30:00,0.249050
2026-01-07 15:00:00,2026-01-07 15:15:00,0.235290
2026-01-07 14:45:00,2026-01-07 15:00:00,0.319860
2026-01-07 14:30:00,2026-01-07 14:45:00,0.302560
2026-01-07 14:15:00,2026-01-07 14:30:00,0.290000
2026-01-07 14:00:00,2026-01-07 14:15:00,0.250010
2026-01-07 13:45:00,2026-01-07 14:00:00,0.247810
2026-01-07 13:30:00,2026-01-07 13:45:00,0.246490
2026-01-07 13:15:00,2026-01-07 13:30:00,0.234520
2026-01-07 13:00:00,2026-01-07 13:15:00,0.231310
2026-01-07 12:45:00,2026-01-07 13:00:00,0.224800
2026-01-07 12:30:00,2026-01-07 12:45:00,0.226210
2026-01-07 12:15:00,2026-01-07 12:30:00,0.224060
2026-01-07 12:00:00,2026-01-07 12:15:00,0.205590
2026-01-07 11:45:00,2026-01-07 12:00:00,0.299930
2026-01-07 11:30:00,2026-01-07 11:45:00,0.350320
2026-01-07 11:15:00,2026-01-07 11:30:00,0.191600
2026-01-07 11:00:00,2026-01-07 11:15:00,0.212850
2026-01-07 10:45:00,2026-01-07 11:00:00,0.228470
2026-01-07 10:30:00,2026-01-07 10:45:00,0.247990
2026-01-07 10:15:00,2026-01-07 10:30:00,0.283540
2026-01-07 10:00:00,2026-01-07 10:15:00,0.239990
2026-01-07 09:45:00,2026-01-07 10:00:00,0.300000
2026-01-07 09:30:00,2026-01-07 09:45:00,0.321420
2026-01-07 09:15:00,2026-01-07 09:30:00,0.225780
2026-01-07 09:00:00,2026-01-07 09:15:00,0.192350
2026-01-07 08:45:00,2026-01-07 09:00:00,0.293890
2026-01-07 08:30:00,2026-01-07 08:45:00,0.211810
2026-01-07 08:15:00,2026-01-07 08:30:00,0.198980
2026-01-07 08:00:00,2026-01-07 08:15:00,0.174280
2026-01-07 07:45:00,2026-01-07 08:00:00,0.182180
2026-01-07 07:30:00,2026-01-07 07:45:00,0.160810
2026-01-07 07:15:00,2026-01-07 07:30:00,0.154190
2026-01-07 07:00:00,2026-01-07 07:15:00,0.122400
2026-01-07 06:45:00,2026-01-07 07:00:00,0.143830
2026-01-07 06:30:00,2026-01-07 06:45:00,0.111330
2026-01-07 06:15:00,2026-01-07 06:30:00,0.093270
2026-01-07 06:00:00,2026-01-07 06:15:00,0.084950
2026-01-07 05:45:00,2026-01-07 06:00:00,0.101390
2026-01-07 05:30:00,2026-01-07 05:45:00,0.099970
2026-01-07 05:15:00,2026-01-07 05:30:00,0.082610
2026-01-07 05:00:00,2026-01-07 05:15:00,0.080940
2026-01-07 04:45:00,2026-01-07 05:00:00,0.080550
2026-01-07 04:30:00,2026-01-07 04:45:00,0.081120
2026-01-07 04:15:00,2026-01-07 04:30:00,0.081830
2026-01-07 04:00:00,2026-01-07 04:15:00,0.083780
2026-01-07 03:45:00,2026-01-07 04:00:00,0.097720
2026-01-07 03:30:00,2026-01-07 03:45:00,0.085770
2026-01-07 03:15:00,2026-01-07 03:30:00,0.085000
2026-01-07 03:00:00,2026-01-07 03:15:00,0.087020
2026-01-07 02:45:00,2026-01-07 03:00:00,0.085310
2026-01-07 02:30:00,2026-01-07 02:45:00,0.086640
2026-01-07 02:15:00,2026-01-07 02:30:00,0.090410
2026-01-07 02:00:00,2026-01-07 02:15:00,0.093340
2026-01-07 01:45:00,2026-01-07 02:00:00,0.086220
2026-01-07 01:30:00,2026-01-07 01:45:00,0.089810
2026-01-07 01:15:00,2026-01-07 01:30:00,0.106390
2026-01-07 01:00:00,2026-01-07 01:15:00,0.131980
2026-01-07 00:45:00,2026-01-07 01:00:00,0.084540
2026-01-07 00:30:00,2026-01-07 00:45:00,0.091310
2026-01-07 00:15:00,2026-01-07 00:30:00,0.095370
2026-01-07 00:00:00,2026-01-07 00:15:00,0.108220
2026-01-06 23:45:00,2026-01-07 00:00:00,0.112010
2026-01-06 23:30:00,2026-01-06 23:45:00,0.115410
2026-01-06 23:15:00,2026-01-06 23:30:00,0.115660
2026-01-06 23:00:00,2026-01-06 23:15:00,0.149020
2026-01-06 22:45:00,2026-01-06 23:00:00,0.117000
2026-01-06 22:30:00,2026-01-06 22:45:00,0.117000
2026-01-06 22:15:00,2026-01-06 22:30:00,0.117030
2026-01-06 22:00:00,2026-01-06 22:15:00,0.122630
2026-01-06 21:45:00,2026-01-06 22:00:00,0.101490
2026-01-06 21:30:00,2026-01-06 21:45:00,0.111710
2026-01-06 21:15:00,2026-01-06 21:30:00,0.119350
2026-01-06 21:00:00,2026-01-06 21:15:00,0.129510
2026-01-06 20:45:00,2026-01-06 21:00:00,0.127730
2026-01-06 20:30:00,2026-01-06 20:45:00,0.133880
2026-01-06 20:15:00,2026-01-06 20:30:00,0.139880
2026-01-06 20:00:00,2026-01-06 20:15:00,0.154980
2026-01-06 19:45:00,2026-01-06 20:00:00,0.135990
2026-01-06 19:30:00,2026-01-06 19:45:00,0.148200
2026-01-06 19:15:00,2026-01-06 19:30:00,0.151350
2026-01-06 19:00:00,2026-01-06 19:15:00,0.160350
2026-01-06 18:45:00,2026-01-06 19:00:00,0.160700
2026-01-06 18:30:00,2026-01-06 18:45:00,0.162000
2026-01-06 18:15:00,2026-01-06 18:30:00,0.150060
2026-01-06 18:00:00,2026-01-06 18:15:00,0.147950
2026-01-06 17:45:00,2026-01-06 18:00:00,0.160620
2026-01-06 17:30:00,2026-01-06 17:45:00,0.151540
2026-01-06 17:15:00,2026-01-06 17:30:00,0.146190
2026-01-06 17:00:00,2026-01-06 17:15:00,0.134730
2026-01-06 16:45:00,2026-01-06 17:00:00,0.150300
2026-01-06 16:30:00,2026-01-06 16:45:00,0.140140
2026-01-06 16:15:00,2026-01-06 16:30:00,0.135310
2026-01-06 16:00:00,2026-01-06 16:15:00,0.128540
2026-01-06 15:45:00,2026-01-06 16:00:00,0.138010
2026-01-06 15:30:00,2026-01-06 15:45:00,0.130940
2026-01-06 15:15:00,2026-01-06 15:30:00,0.130380
2026-01-06 15:00:00,2026-01-06 15:15:00,0.127720
2026-01-06 14:45:00,2026-01-06 15:00:00,0.128930
2026-01-06 14:30:00,2026-01-06 14:45:00,0.128520
2026-01-06 14:15:00,2026-01-06 14:30:00,0.131570
2026-01-06 14:00:00,2026-01-06 14:15:00,0.133680
2026-01-06 13:45:00,2026-01-06 14:00:00,0.130110
2026-01-06 13:30:00,2026-01-06 13:45:00,0.133690
2026-01-06 13:15:00,2026-01-06 13:30:00,0.137940
2026-01-06 13:00:00,2026-01-06 13:15:00,0.147810
2026-01-06 12:45:00,2026-01-06 13:00:00,0.136000
2026-01-06 12:30:00,2026-01-06 12:45:00,0.142970
2026-01-06 12:15:00,2026-01-06 12:30:00,0.148460
2026-01-06 12:00:00,2026-01-06 12:15:00,0.161620
2026-01-06 11:45:00,2026-01-06 12:00:00,0.142400
2026-01-06 11:30:00,2026-01-06 11:45:00,0.150010
2026-01-06 11:15:00,2026-01-06 11:30:00,0.150080
2026-01-06 11:00:00,2026-01-06 11:15:00,0.176850
2026-01-06 10:45:00,2026-01-06 11:00:00,0.149600
2026-01-06 10:30:00,2026-01-06 10:45:00,0.166320
2026-01-06 10:15:00,2026-01-06 10:30:00,0.169930
2026-01-06 10:00:00,2026-01-06 10:15:00,0.189550
2026-01-06 09:45:00,2026-01-06 10:00:00,0.166300
2026-01-06 09:30:00,2026-01-06 09:45:00,0.170950
2026-01-06 09:15:00,2026-01-06 09:30:00,0.168670
2026-01-06 09:00:00,2026-01-06 09:15:00,0.153470
2026-01-06 08:45:00,2026-01-06 09:00:00,0.146990
2026-01-06 08:30:00,2026-01-06 08:45:00,0.147400
2026-01-06 08:15:00,2026-01-06 08:30:00,0.137860
2026-01-06 08:00:00,2026-01-06 08:15:00,0.121670
2026-01-06 07:45:00,2026-01-06 08:00:00,0.133910
2026-01-06 07:30:00,2026-01-06 07:45:00,0.121420
2026-01-06 07:15:00,2026-01-06 07:30:00,0.117750
2026-01-06 07:00:00,2026-01-06 07:15:00,0.112070
2026-01-06 06:45:00,2026-01-06 07:00:00,0.114500
2026-01-06 06:30:00,2026-01-06 06:45:00,0.110780
2026-01-06 06:15:00,2026-01-06 06:30:00,0.102330
2026-01-06 06:00:00,2026-01-06 06:15:00,0.100390
2026-01-06 05:45:00,2026-01-06 06:00:00,0.133700
2026-01-06 05:30:00,2026-01-06 05:45:00,0.112110
2026-01-06 05:15:00,2026-01-06 05:30:00,0.108200
2026-01-06 05:00:00,2026-01-06 05:15:00,0.104130
2026-01-06 04:45:00,2026-01-06 05:00:00,0.110020
2026-01-06 04:30:00,2026-01-06 04:45:00,0.107670
2026-01-06 04:15:00,2026-01-06 04:30:00,0.105190
2026-01-06 04:00:00,2026-01-06 04:15:00,0.105060
2026-01-06 03:45:00,2026-01-06 04:00:00,0.100110
2026-01-06 03:30:00,2026-01-06 03:45:00,0.100860
2026-01-06 03:15:00,2026-01-06 03:30:00,0.101380
2026-01-06 03:00:00,2026-01-06 03:15:00,0.104370
2026-01-06 02:45:00,2026-01-06 03:00:00,0.110010
2026-01-06 02:30:00,2026-01-06 02:45:00,0.111290
2026-01-06 02:15:00,2026-01-06 02:30:00,0.114120
2026-01-06 02:00:00,2026-01-06 02:15:00,0.133690
2026-01-06 01:45:00,2026-01-06 02:00:00,0.105200
2026-01-06 01:30:00,2026-01-06 01:45:00,0.111290
2026-01-06 01:15:00,2026-01-06 01:30:00,0.133690
2026-01-06 01:00:00,2026-01-06 01:15:00,0.150300
2026-01-06 00:45:00,2026-01-06 01:00:00,0.106020
2026-01-06 00:30:00,2026-01-06 00:45:00,0.107260
2026-01-06 00:15:00,2026-01-06 00:30:00,0.112410
2026-01-06 00:00:00,2026-01-06 00:15:00,0.119510
2026-01-05 23:45:00,2026-01-06 00:00:00,0.120030
2026-01-05 23:30:00,2026-01-05 23:45:00,0.124170
2026-01-05 23:15:00,2026-01-05 23:30:00,0.122470
2026-01-05 23:00:00,2026-01-05 23:15:00,0.128700
2026-01-05 22:45:00,2026-01-05 23:00:00,0.117780
2026-01-05 22:30:00,2026-01-05 22:45:00,0.125750
2026-01-05 22:15:00,2026-01-05 22:30:00,0.135050
2026-01-05 22:00:00,2026-01-05 22:15:00,0.137820
2026-01-05 21:45:00,2026-01-05 22:00:00,0.132000
2026-01-05 21:30:00,2026-01-05 21:45:00,0.138090
2026-01-05 21:15:00,2026-01-05 21:30:00,0.146730
2026-01-05 21:00:00,2026-01-05 21:15:00,0.171300
2026-01-05 20:45:00,2026-01-05 21:00:00,0.138110
2026-01-05 20:30:00,2026-01-05 20:45:00,0.162000
2026-01-05 20:15:00,2026-01-05 20:30:00,0.208910
2026-01-05 20:00:00,2026-01-05 20:15:00,0.222120
2026-01-05 19:45:00,2026-01-05 20:00:00,0.205940
2026-01-05 19:30:00,2026-01-05 19:45:00,0.222720
2026-01-05 19:15:00,2026-01-05 19:30:00,0.222010
2026-01-05 19:00:00,2026-01-05 19:15:00,0.225010
2026-01-05 18:45:00,2026-01-05 19:00:00,0.249350
2026-01-05 18:30:00,2026-01-05 18:45:00,0.250580
2026-01-05 18:15:00,2026-01-05 18:30:00,0.213270
2026-01-05 18:00:00,2026-01-05 18:15:00,0.200230
2026-01-05 17:45:00,2026-01-05 18:00:00,0.242230
2026-01-05 17:30:00,2026-01-05 17:45:00,0.242220
2026-01-05 17:15:00,2026-01-05 17:30:00,0.212250
2026-01-05 17:00:00,2026-01-05 17:15:00,0.195000
2026-01-05 16:45:00,2026-01-05 17:00:00,0.237470
2026-01-05 16:30:00,2026-01-05 16:45:00,0.207350
2026-01-05 16:15:00,2026-01-05 16:30:00,0.194140
2026-01-05 16:00:00,2026-01-05 16:15:00,0.163480
2026-01-05 15:45:00,2026-01-05 16:00:00,0.187350
2026-01-05 15:30:00,2026-01-05 15:45:00,0.157940
2026-01-05 15:15:00,2026-01-05 15:30:00,0.150130
2026-01-05 15:00:00,2026-01-05 15:15:00,0.141140
2026-01-05 14:45:00,2026-01-05 15:00:00,0.150090
2026-01-05 14:30:00,2026-01-05 14:45:00,0.149620
2026-01-05 14:15:00,2026-01-05 14:30:00,0.136580
2026-01-05 14:00:00,2026-01-05 14:15:00,0.134890
2026-01-05 13:45:00,2026-01-05 14:00:00,0.139420
2026-01-05 13:30:00,2026-01-05 13:45:00,0.137200
2026-01-05 13:15:00,2026-01-05 13:30:00,0.136300
2026-01-05 13:00:00,2026-01-05 13:15:00,0.137850
2026-01-05 12:45:00,2026-01-05 13:00:00,0.137350
2026-01-05 12:30:00,2026-01-05 12:45:00,0.139410
2026-01-05 12:15:00,2026-01-05 12:30:00,0.139750
2026-01-05 12:00:00,2026-01-05 12:15:00,0.143410
2026-01-05 11:45:00,2026-01-05 12:00:00,0.134670
2026-01-05 11:30:00,2026-01-05 11:45:00,0.140270
2026-01-05 11:15:00,2026-01-05 11:30:00,0.146540
2026-01-05 11:00:00,2026-01-05 11:15:00,0.162450
2026-01-05 10:45:00,2026-01-05 11:00:00,0.136900
2026-01-05 10:30:00,2026-01-05 10:45:00,0.147220
2026-01-05 10:15:00,2026-01-05 10:30:00,0.161480
2026-01-05 10:00:00,2026-01-05 10:15:00,0.162980
2026-01-05 09:45:00,2026-01-05 10:00:00,0.153890
2026-01-05 09:30:00,2026-01-05 09:45:00,0.148970
2026-01-05 09:15:00,2026-01-05 09:30:00,0.156480
2026-01-05 09:00:00,2026-01-05 09:15:00,0.145350
2026-01-05 08:45:00,2026-01-05 09:00:00,0.148910
2026-01-05 08:30:00,2026-01-05 08:45:00,0.132960
2026-01-05 08:15:00,2026-01-05 08:30:00,0.120920
2026-01-05 08:00:00,2026-01-05 08:15:00,0.114460
2026-01-05 07:45:00,2026-01-05 08:00:00,0.129770
2026-01-05 07:30:00,2026-01-05 07:45:00,0.127280
2026-01-05 07:15:00,2026-01-05 07:30:00,0.126790
2026-01-05 07:00:00,2026-01-05 07:15:00,0.110020
2026-01-05 06:45:00,2026-01-05 07:00:00,0.139370
2026-01-05 06:30:00,2026-01-05 06:45:00,0.112040
2026-01-05 06:15:00,2026-01-05 06:30:00,0.142940
2026-01-05 06:00:00,2026-01-05 06:15:00,0.110070
2026-01-05 05:45:00,2026-01-05 06:00:00,0.134900
2026-01-05 05:30:00,2026-01-05 05:45:00,0.110020
2026-01-05 05:15:00,2026-01-05 05:30:00,0.094980
2026-01-05 05:00:00,2026-01-05 05:15:00,0.086250
2026-01-05 04:45:00,2026-01-05 05:00:00,0.109350
2026-01-05 04:30:00,2026-01-05 04:45:00,0.105360
2026-01-05 04:15:00,2026-01-05 04:30:00,0.100000
2026-01-05 04:00:00,2026-01-05 04:15:00,0.099930
2026-01-05 03:45:00,2026-01-05 04:00:00,0.094510
2026-01-05 03:30:00,2026-01-05 03:45:00,0.094600
2026-01-05 03:15:00,2026-01-05 03:30:00,0.097310
2026-01-05 03:00:00,2026-01-05 03:15:00,0.101210
2026-01-05 02:45:00,2026-01-05 03:00:00,0.096460
2026-01-05 02:30:00,2026-01-05 02:45:00,0.100050
2026-01-05 02:15:00,2026-01-05 02:30:00,0.110030
2026-01-05 02:00:00,2026-01-05 02:15:00,0.123700
2026-01-05 01:45:00,2026-01-05 02:00:00,0.103750
2026-01-05 01:30:00,2026-01-05 01:45:00,0.123810
2026-01-05 01:15:00,2026-01-05 01:30:00,0.144170
2026-01-05 01:00:00,2026-01-05 01:15:00,0.150030
2026-01-05 00:45:00,2026-01-05 01:00:00,0.083170
2026-01-05 00:30:00,2026-01-05 00:45:00,0.086330
2026-01-05 00:15:00,2026-01-05 00:30:00,0.089730
2026-01-05 00:00:00,2026-01-05 00:15:00,0.097610
2026-01-04 23:45:00,2026-01-05 00:00:00,0.090680
2026-01-04 23:30:00,2026-01-04 23:45:00,0.097830
2026-01-04 23:15:00,2026-01-04 23:30:00,0.117610
2026-01-04 23:00:00,2026-01-04 23:15:00,0.134140
2026-01-04 22:45:00,2026-01-04 23:00:00,0.126390
2026-01-04 22:30:00,2026-01-04 22:45:00,0.135390
2026-01-04 22:15:00,2026-01-04 22:30:00,0.136710
2026-01-04 22:00:00,2026-01-04 22:15:00,0.110000
2026-01-04 21:45:00,2026-01-04 22:00:00,0.103170
2026-01-04 21:30:00,2026-01-04 21:45:00,0.110000
2026-01-04 21:15:00,2026-01-04 21:30:00,0.115330
2026-01-04 21:00:00,2026-01-04 21:15:00,0.121300
2026-01-04 20:45:00,2026-01-04 21:00:00,0.115060
2026-01-04 20:30:00,2026-01-04 20:45:00,0.119380
2026-01-04 20:15:00,2026-01-04 20:30:00,0.120920
2026-01-04 20:00:00,2026-01-04 20:15:00,0.123500
2026-01-04 19:45:00,2026-01-04 20:00:00,0.124900
2026-01-04 19:30:00,2026-01-04 19:45:00,0.125000
2026-01-04 19:15:00,2026-01-04 19:30:00,0.125240
2026-01-04 19:00:00,2026-01-04 19:15:00,0.126810
2026-01-04 18:45:00,2026-01-04 19:00:00,0.127400
2026-01-04 18:30:00,2026-01-04 18:45:00,0.127320
2026-01-04 18:15:00,2026-01-04 18:30:00,0.142920
2026-01-04 18:00:00,2026-01-04 18:15:00,0.176660
2026-01-04 17:45:00,2026-01-04 18:00:00,0.117940
2026-01-04 17:30:00,2026-01-04 17:45:00,0.121130
2026-01-04 17:15:00,2026-01-04 17:30:00,0.143280
2026-01-04 17:00:00,2026-01-04 17:15:00,0.174160
2026-01-04 16:45:00,2026-01-04 17:00:00,0.162900
2026-01-04 16:30:00,2026-01-04 16:45:00,0.186540
2026-01-04 16:15:00,2026-01-04 16:30:00,0.149990
2026-01-04 16:00:00,2026-01-04 16:15:00,0.149990
2026-01-04 15:45:00,2026-01-04 16:00:00,0.172310
2026-01-04 15:30:00,2026-01-04 15:45:00,0.149990
2026-01-04 15:15:00,2026-01-04 15:30:00,0.099970
2026-01-04 15:00:00,2026-01-04 15:15:00,0.083500
2026-01-04 14:45:00,2026-01-04 15:00:00,0.149990
2026-01-04 14:30:00,2026-01-04 14:45:00,0.128510
2026-01-04 14:15:00,2026-01-04 14:30:00,0.085270
2026-01-04 14:00:00,2026-01-04 14:15:00,0.086200
2026-01-04 13:45:00,2026-01-04 14:00:00,0.118520
2026-01-04 13:30:00,2026-01-04 13:45:00,0.089940
2026-01-04 13:15:00,2026-01-04 13:30:00,0.089700
2026-01-04 13:00:00,2026-01-04 13:15:00,0.091300
2026-01-04 12:45:00,2026-01-04 13:00:00,0.190000
2026-01-04 12:30:00,2026-01-04 12:45:00,0.142950
2026-01-04 12:15:00,2026-01-04 12:30:00,0.089990
2026-01-04 12:00:00,2026-01-04 12:15:00,0.093850
2026-01-04 11:45:00,2026-01-04 12:00:00,0.086970
2026-01-04 11:30:00,2026-01-04 11:45:00,0.090920
2026-01-04 11:15:00,2026-01-04 11:30:00,0.097190
2026-01-04 11:00:00,2026-01-04 11:15:00,0.103940
2026-01-04 10:45:00,2026-01-04 11:00:00,0.091190
2026-01-04 10:30:00,2026-01-04 10:45:00,0.095990
2026-01-04 10:15:00,2026-01-04 10:30:00,0.096000
2026-01-04 10:00:00,2026-01-04 10:15:00,0.094020
2026-01-04 09:45:00,2026-01-04 10:00:00,0.086990
2026-01-04 09:30:00,2026-01-04 09:45:00,0.086280
2026-01-04 09:15:00,2026-01-04 09:30:00,0.085000
2026-01-04 09:00:00,2026-01-04 09:15:00,0.084180
2026-01-04 08:45:00,2026-01-04 09:00:00,0.087310
2026-01-04 08:30:00,2026-01-04 08:45:00,0.084380
2026-01-04 08:15:00,2026-01-04 08:30:00,0.082030
2026-01-04 08:00:00,2026-01-04 08:15:00,0.081850
2026-01-04 07:45:00,2026-01-04 08:00:00,0.082160
2026-01-04 07:30:00,2026-01-04 07:45:00,0.081100
2026-01-04 07:15:00,2026-01-04 07:30:00,0.081220
2026-01-04 07:00:00,2026-01-04 07:15:00,0.080310
2026-01-04 06:45:00,2026-01-04 07:00:00,0.081330
2026-01-04 06:30:00,2026-01-04 06:45:00,0.081370
2026-01-04 06:15:00,2026-01-04 06:30:00,0.080640
2026-01-04 06:00:00,2026-01-04 06:15:00,0.080060
2026-01-04 05:45:00,2026-01-04 06:00:00,0.080460
2026-01-04 05:30:00,2026-01-04 05:45:00,0.080020
2026-01-04 05:15:00,2026-01-04 05:30:00,0.079970
2026-01-04 05:00:00,2026-01-04 05:15:00,0.080040
2026-01-04 04:45:00,2026-01-04 05:00:00,0.080480
2026-01-04 04:30:00,2026-01-04 04:45:00,0.080840
2026-01-04 04:15:00,2026-01-04 04:30:00,0.081270
2026-01-04 04:00:00,2026-01-04 04:15:00,0.081980
2026-01-04 03:45:00,2026-01-04 04:00:00,0.081400
2026-01-04 03:30:00,2026-01-04 03:45:00,0.081580
2026-01-04 03:15:00,2026-01-04 03:30:00,0.082220
2026-01-04 03:00:00,2026-01-04 03:15:00,0.084260
2026-01-04 02:45:00,2026-01-04 03:00:00,0.081490
2026-01-04 02:30:00,2026-01-04 02:45:00,0.081630
2026-01-04 02:15:00,2026-01-04 02:30:00,0.082780
2026-01-04 02:00:00,2026-01-04 02:15:00,0.084740
2026-01-04 01:45:00,2026-01-04 02:00:00,0.081740
2026-01-04 01:30:00,2026-01-04 01:45:00,0.085060
2026-01-04 01:15:00,2026-01-04 01:30:00,0.086150
2026-01-04 01:00:00,2026-01-04 01:15:00,0.083000
2026-01-04 00:45:00,2026-01-04 01:00:00,0.075780
2026-01-04 00:30:00,2026-01-04 00:45:00,0.080000
2026-01-04 00:15:00,2026-01-04 00:30:00,0.083950
2026-01-04 00:00:00,2026-01-04 00:15:00,0.088300
2026-01-03 23:45:00,2026-01-04 00:00:00,0.084890
2026-01-03 23:30:00,2026-01-03 23:45:00,0.088680
2026-01-03 23:15:00,2026-01-03 23:30:00,0.088840
2026-01-03 23:00:00,2026-01-03 23:15:00,0.090950
2026-01-03 22:45:00,2026-01-03 23:00:00,0.082780
2026-01-03 22:30:00,2026-01-03 22:45:00,0.096440
2026-01-03 22:15:00,2026-01-03 22:30:00,0.100100
2026-01-03 22:00:00,2026-01-03 22:15:00,0.106730
2026-01-03 21:45:00,2026-01-03 22:00:00,0.100100
2026-01-03 21:30:00,2026-01-03 21:45:00,0.104370
2026-01-03 21:15:00,2026-01-03 21:30:00,0.106730
2026-01-03 21:00:00,2026-01-03 21:15:00,0.108190
2026-01-03 20:45:00,2026-01-03 21:00:00,0.106300
2026-01-03 20:30:00,2026-01-03 20:45:00,0.106740
2026-01-03 20:15:00,2026-01-03 20:30:00,0.109920
2026-01-03 20:00:00,2026-01-03 20:15:00,0.111350
2026-01-03 19:45:00,2026-01-03 20:00:00,0.110060
2026-01-03 19:30:00,2026-01-03 19:45:00,0.112420
2026-01-03 19:15:00,2026-01-03 19:30:00,0.111720
2026-01-03 19:00:00,2026-01-03 19:15:00,0.114450
2026-01-03 18:45:00,2026-01-03 19:00:00,0.111910
2026-01-03 18:30:00,2026-01-03 18:45:00,0.111010
2026-01-03 18:15:00,2026-01-03 18:30:00,0.110060
2026-01-03 18:00:00,2026-01-03 18:15:00,0.110330
2026-01-03 17:45:00,2026-01-03 18:00:00,0.108490
2026-01-03 17:30:00,2026-01-03 17:45:00,0.106990
2026-01-03 17:15:00,2026-01-03 17:30:00,0.105790
2026-01-03 17:00:00,2026-01-03 17:15:00,0.099230
2026-01-03 16:45:00,2026-01-03 17:00:00,0.138750
2026-01-03 16:30:00,2026-01-03 16:45:00,0.142930
2026-01-03 16:15:00,2026-01-03 16:30:00,0.130800
2026-01-03 16:00:00,2026-01-03 16:15:00,0.090000
2026-01-03 15:45:00,2026-01-03 16:00:00,0.149990
2026-01-03 15:30:00,2026-01-03 15:45:00,0.090700
2026-01-03 15:15:00,2026-01-03 15:30:00,0.112250
2026-01-03 15:00:00,2026-01-03 15:15:00,0.122010
2026-01-03 14:45:00,2026-01-03 15:00:00,0.088990
2026-01-03 14:30:00,2026-01-03 14:45:00,0.140110
2026-01-03 14:15:00,2026-01-03 14:30:00,0.147950
2026-01-03 14:00:00,2026-01-03 14:15:00,0.147990
2026-01-03 13:45:00,2026-01-03 14:00:00,0.165500
2026-01-03 13:30:00,2026-01-03 13:45:00,0.165500
2026-01-03 13:15:00,2026-01-03 13:30:00,0.165500
2026-01-03 13:00:00,2026-01-03 13:15:00,0.165500
2026-01-03 12:45:00,2026-01-03 13:00:00,0.147960
2026-01-03 12:30:00,2026-01-03 12:45:00,0.159790
2026-01-03 12:15:00,2026-01-03 12:30:00,0.150520
2026-01-03 12:00:00,2026-01-03 12:15:00,0.159770
2026-01-03 11:45:00,2026-01-03 12:00:00,0.150000
2026-01-03 11:30:00,2026-01-03 11:45:00,0.150000
2026-01-03 11:15:00,2026-01-03 11:30:00,0.155140
2026-01-03 11:00:00,2026-01-03 11:15:00,0.150000
2026-01-03 10:45:00,2026-01-03 11:00:00,0.165510
2026-01-03 10:30:00,2026-01-03 10:45:00,0.165510
2026-01-03 10:15:00,2026-01-03 10:30:00,0.165510
2026-01-03 10:00:00,2026-01-03 10:15:00,0.165500
2026-01-03 09:45:00,2026-01-03 10:00:00,0.092650
2026-01-03 09:30:00,2026-01-03 09:45:00,0.091910
2026-01-03 09:15:00,2026-01-03 09:30:00,0.090350
2026-01-03 09:00:00,2026-01-03 09:15:00,0.150000
2026-01-03 08:45:00,2026-01-03 09:00:00,0.085450
2026-01-03 08:30:00,2026-01-03 08:45:00,0.138270
2026-01-03 08:15:00,2026-01-03 08:30:00,0.080010
2026-01-03 08:00:00,2026-01-03 08:15:00,0.150250
2026-01-03 07:45:00,2026-01-03 08:00:00,0.081610
2026-01-03 07:30:00,2026-01-03 07:45:00,0.142910
2026-01-03 07:15:00,2026-01-03 07:30:00,0.070000
2026-01-03 07:00:00,2026-01-03 07:15:00,0.150190
2026-01-03 06:45:00,2026-01-03 07:00:00,0.068910
2026-01-03 06:30:00,2026-01-03 06:45:00,0.075300
2026-01-03 06:15:00,2026-01-03 06:30:00,0.066480
2026-01-03 06:00:00,2026-01-03 06:15:00,0.070000
2026-01-03 05:45:00,2026-01-03 06:00:00,0.058830
2026-01-03 05:30:00,2026-01-03 05:45:00,0.046180
2026-01-03 05:15:00,2026-01-03 05:30:00,0.046040
2026-01-03 05:00:00,2026-01-03 05:15:00,0.051150
2026-01-03 04:45:00,2026-01-03 05:00:00,0.045130
2026-01-03 04:30:00,2026-01-03 04:45:00,0.045170
2026-01-03 04:15:00,2026-01-03 04:30:00,0.042770
2026-01-03 04:00:00,2026-01-03 04:15:00,0.041590
2026-01-03 03:45:00,2026-01-03 04:00:00,0.045260
2026-01-03 03:30:00,2026-01-03 03:45:00,0.046370
2026-01-03 03:15:00,2026-01-03 03:30:00,0.046410
2026-01-03 03:00:00,2026-01-03 03:15:00,0.046990
2026-01-03 02:45:00,2026-01-03 03:00:00,0.048110
2026-01-03 02:30:00,2026-01-03 02:45:00,0.048290
2026-01-03 02:15:00,2026-01-03 02:30:00,0.049190
2026-01-03 02:00:00,2026-01-03 02:15:00,0.049860
2026-01-03 01:45:00,2026-01-03 02:00:00,0.047390
2026-01-03 01:30:00,2026-01-03 01:45:00,0.049030
2026-01-03 01:15:00,2026-01-03 01:30:00,0.050430
2026-01-03 01:00:00,2026-01-03 01:15:00,0.100280
2026-01-03 00:45:00,2026-01-03 01:00:00,0.032940
2026-01-03 00:30:00,2026-01-03 00:45:00,0.040100
2026-01-03 00:15:00,2026-01-03 00:30:00,0.043700
